timestamp,time_seconds,power,power_smooth,power_avg_30s,power_avg_60s,power_std_30s,power_std_60s,power_min_30s,power_max_30s,power_range_30s,power_derivative,time_in_range,power_oscillation,phase
31:02.5,1840.759247,252.9,262.7966656,266.4513567,267.3890977,5.168513685,3.793219376,262.7966656,270.1060477,7.309382151,-10.6428408,5,0.030192926,RINSE
31:02.7,1841.005348,235.3,248.8203661,255.8085159,263.1482511,9.882736113,10.22166129,248.8203661,262.7966656,13.97629944,-8.722981366,3,0.083791393,RINSE
31:03.7,1842.010945,215.9,245.3507028,247.0855345,256.7684456,2.45342244,11.65858601,245.3507028,248.8203661,3.469663289,-6.667178817,3,0.096411164,RINSE
31:03.8,1842.015958,215.9,235.4860085,240.4183557,248.1134358,6.975392265,11.30164591,235.4860085,245.3507028,9.864694345,-9.435207584,3,0.110073269,RINSE
31:05.7,1844.011535,200.5,226.4802877,230.9831481,239.0343413,6.368006264,10.09715526,226.4802877,235.4860085,9.005720824,-9.538149722,3,0.093459702,RINSE
31:05.8,1844.018017,200.5,216.4097091,221.4449984,230.931677,7.120974433,12.3740678,216.4097091,226.4802877,10.07057862,-10.86958156,3,0.125322754,RINSE
31:12.6,1850.858209,201.2,204.7411246,210.5754168,220.7792824,8.25093523,13.23007851,204.7411246,216.4097091,11.6685845,-12.03283753,2,0.1392562,RINSE
31:15.8,1854.038475,189.5,192.344034,198.5425793,209.9937888,8.766066797,14.74305491,192.344034,204.7411246,12.39709055,-13.99890487,2,0.162558396,RINSE
31:18.7,1857.011567,200.8,176.7433148,184.5436744,197.5595456,11.03137433,17.00412464,176.7433148,192.344034,15.60071919,-16.27435436,2,0.200781966,RINSE
31:22.5,1860.790961,207.1,159.7953253,168.26932,183.4059497,11.98403833,19.4673344,159.7953253,176.7433148,16.94798954,-17.45930042,2,0.245061838,RINSE
31:22.7,1861.006311,213.9,141.824714,150.8100196,167.676847,12.70714112,21.76481963,141.824714,159.7953253,17.97061131,-17.89950964,2,0.301289776,RINSE
31:23.7,1861.996089,220,123.996306,132.91051,150.589915,12.60658818,22.7507413,123.996306,141.824714,17.82840798,-18.17232756,2,0.350269196,RINSE
31:24.7,1862.998432,54.8,105.4800588,114.7381824,132.774101,13.09296391,23.33862734,105.4800588,123.996306,18.51624714,-21.755966,2,0.409080277,RINSE
31:25.7,1864.009043,6.7,80.48437398,92.98221641,112.9463632,17.67461827,26.239835,80.48437398,105.4800588,24.99568486,-22.85282772,1,0.543092648,RINSE
31:25.8,1864.016391,6.7,59.7744034,70.12938869,92.43378555,14.64416063,28.14143814,59.7744034,80.48437398,20.70997058,-17.04256293,1,0.694788183,RINSE
31:30.8,1869.090592,26.6,46.39924812,53.08682576,73.03452109,9.457662998,25.77777929,46.39924812,59.7744034,13.37515528,-12.46891141,2,0.808943621,RINSE
31:31.7,1869.996045,25.9,34.83658058,40.61791435,55.37365152,8.176040625,19.59784171,34.83658058,46.39924812,11.56266754,-10.1675711,2,0.824359444,RINSE
31:32.5,1870.75787,25.9,26.06410592,30.45034325,41.7685845,6.203076323,14.60976712,26.06410592,34.83658058,8.772474665,-7.735354691,2,0.807072997,RINSE
31:32.7,1870.997043,22.3,19.3658712,22.71498856,31.66645145,4.73636719,11.68753704,19.3658712,26.06410592,6.698234717,-4.597515528,3,0.853691362,RINSE
31:38.9,1877.115816,8.3,16.86907486,18.11747303,24.28390814,1.765501622,8.035231581,16.86907486,19.3658712,2.496796339,0.003416149,4,0.739893467,RINSE
31:39.8,1878.04667,12.5,19.3727035,18.12088918,20.41793887,1.770332787,3.944320873,16.86907486,19.3727035,2.503628637,5.473471723,5,0.450340784,RINSE
31:39.8,1878.054539,12.5,27.81601831,23.5943609,20.85591697,5.970325157,4.787416813,19.3727035,27.81601831,8.443314809,11.32855508,5,0.524884278,RINSE
31:42.6,1880.861503,13,42.02981366,34.92291599,26.52190258,10.05067108,11.34986303,27.81601831,42.02981366,14.21379536,10.11389343,2,0.948677712,RINSE
31:47.8,1886.089896,116.7,48.04380517,45.03680941,34.31558516,4.252534172,13.08316256,42.02981366,48.04380517,6.0139915,4.451830664,2,0.835512514,RINSE
31:47.8,1886.095004,116.7,50.93347499,49.48864008,42.20577803,2.04330513,10.28512524,48.04380517,50.93347499,2.889669827,2.447858777,3,0.547732022,RINSE
31:48.7,1886.996164,43.1,52.93952272,51.93649886,48.48665414,1.418489952,4.75050436,50.93347499,52.93952272,2.006047728,2.3085322,4,0.225004365,RINSE
31:49.7,1888.008908,47.7,55.55053939,54.24503106,51.86683557,1.846267595,3.173171653,52.93952272,55.55053939,2.611016672,2.404789147,5,0.144730906,RINSE
31:49.8,1888.016918,47.7,57.74910101,56.6498202,54.29315953,1.554617831,2.980176083,55.55053939,57.74910101,2.198561621,1.874076496,5,0.125533786,RINSE
31:52.5,1890.793515,49.9,59.29869238,58.5238967,56.38446388,1.095726565,2.763935113,57.74910101,59.29869238,1.54959137,1.153448839,5,0.112782301,RINSE
31:52.7,1890.996209,53.5,60.05599869,59.67734554,58.16358287,0.535496426,1.989095496,59.29869238,60.05599869,0.757306309,-0.229290618,5,0.077461858,RINSE
31:53.7,1891.999362,52.5,58.84011115,59.44805492,58.98597581,0.859762328,0.965034781,58.84011115,60.05599869,1.215887545,-1.59228506,5,0.039109256,RINSE
31:54.7,1892.996414,47.8,56.87142857,57.85576986,58.7665577,1.392068799,1.359258366,56.87142857,58.84011115,1.968682576,-2.292644655,5,0.054190175,RINSE
31:55.7,1894.00674,56,54.25482184,55.5631252,57.50559006,1.850220365,2.533455187,54.25482184,56.87142857,2.616606734,-2.890094802,5,0.100880223,RINSE
31:55.8,1894.013325,56,51.09123897,52.6730304,55.26440013,2.2369909,3.356723209,51.09123897,54.25482184,3.16358287,0.018290291,5,0.140214533,RINSE
31:57.7,1896.007853,52.7,54.29140242,52.69132069,54.12722295,2.262857278,2.36580498,51.09123897,54.29140242,3.200163452,3.653252697,5,0.106788954,RINSE
31:57.8,1896.051347,52.7,58.39774436,56.34457339,54.5088019,2.903622233,2.995295104,54.29140242,58.39774436,4.106341942,1.285812357,5,0.134042668,RINSE
31:59.7,1897.993694,55.5,56.86302713,57.63038575,55.16085322,1.085208959,3.198570782,56.86302713,58.39774436,1.534717228,-4.695259889,5,0.132458163,RINSE
32:00.0,1898.268697,55.5,49.00722458,52.93512586,54.63984962,5.554891255,4.119553835,49.00722458,56.86302713,7.85580255,-6.669140242,5,0.171862106,RINSE
32:01.7,1900.011151,58.7,43.52474665,46.26598562,51.94818568,3.876697325,6.960748307,43.52474665,49.00722458,5.482477934,-2.19184374,5,0.286304463,RINSE
32:01.8,1900.018585,58.7,44.6235371,44.07414188,48.50463387,0.776962181,6.054682051,43.52474665,44.6235371,1.098790454,0.831268388,5,0.274989813,RINSE
32:02.5,1900.750311,58.7,45.18728343,44.90541026,45.58569794,0.398628847,2.383194802,44.6235371,45.18728343,0.563746322,0.549934619,5,0.120267498,RINSE
32:02.7,1900.993885,54.7,45.72340634,45.45534488,44.76474338,0.379096149,0.940763142,45.18728343,45.72340634,0.536122916,0.070725727,5,0.049115877,RINSE
32:04.7,1902.993434,39.7,45.32873488,45.52607061,45.21574044,0.279074866,0.455341266,45.32873488,45.72340634,0.394671461,0.135599869,5,0.024324919,RINSE
32:05.7,1904.009004,12.9,45.99460608,45.66167048,45.55850768,0.47084204,0.368771099,45.32873488,45.99460608,0.6658712,0.958728343,5,0.017720568,RINSE
32:05.8,1904.016925,12.9,47.24619157,46.62039882,46.07323472,0.885004584,0.828386007,45.99460608,47.24619157,1.251585485,1.186972867,5,0.041617582,RINSE
32:12.5,1910.761335,12.9,48.36855181,47.80737169,46.73452109,0.793628542,1.348526625,47.24619157,48.36855181,1.122360248,0.776283099,5,0.065044357,RINSE
32:12.7,1910.996818,17.3,48.79875776,48.58365479,47.60202681,0.304201544,1.255673217,48.36855181,48.79875776,0.43020595,1.001961425,5,0.05890824,RINSE
32:13.7,1912.007919,119.1,50.37247466,49.58561621,48.69649395,1.112785892,1.294899262,48.79875776,50.37247466,1.573716901,1.713305002,5,0.064199345,RINSE
32:13.8,1912.01293,119.1,52.22536777,51.29892122,49.941288,1.310193277,1.749458657,50.37247466,52.22536777,1.852893102,2.130304021,5,0.077227001,RINSE
32:14.7,1912.995085,43.2,54.63308271,53.42922524,51.50742073,1.702511561,2.510655185,52.22536777,54.63308271,2.40771494,2.395930042,5,0.113271539,RINSE
32:15.7,1914.008576,52,57.01722785,55.82515528,53.56203825,1.6858452,2.889375668,54.63308271,57.01722785,2.384145145,2.755214122,5,0.124057136,RINSE
32:15.8,1914.015171,52,60.14351095,58.5803694,56.00479732,2.210615979,3.382289896,57.01722785,60.14351095,3.126283099,2.935044132,5,0.1413833,RINSE
32:16.7,1914.995581,61.6,62.88731612,61.51541353,58.67028441,1.940163238,3.60487385,60.14351095,62.88731612,2.743805165,2.363942465,5,0.140688482,RINSE
32:17.7,1915.995177,58.6,64.87139588,63.879356,61.2298627,1.402956256,3.41244625,62.88731612,64.87139588,1.984079765,0.572915986,5,0.128273485,RINSE
32:19.7,1918.007379,53.9,64.03314809,64.45227198,62.98384276,0.592730699,2.060800866,64.03314809,64.87139588,0.838247793,-0.932576005,5,0.075065043,RINSE
32:19.8,1918.013792,53.9,63.00624387,63.51969598,63.69952599,0.726130935,0.935397905,63.00624387,64.03314809,1.026904217,-1.812863681,5,0.03114748,RINSE
32:20.7,1918.993226,67.2,60.40742073,61.7068323,63.07955214,1.837645469,1.93784327,60.40742073,63.00624387,2.598823145,-3.608810069,5,0.070767387,RINSE
32:21.7,1920.009529,59.5,55.78862373,58.09802223,60.8088591,3.265982674,3.678244836,55.78862373,60.40742073,4.618796992,-0.71747303,5,0.135580972,RINSE
32:21.8,1920.014581,59.5,58.97247466,57.3805492,59.54369075,2.251322584,3.00899317,55.78862373,58.97247466,3.183850932,5.606374632,5,0.12121553,RINSE
32:22.5,1920.751394,59.5,67.001373,62.98692383,60.54247303,5.677288457,4.71874298,58.97247466,67.001373,8.028898333,5.600735534,5,0.185204676,RINSE
32:22.7,1921.000722,66.6,70.17394573,68.58765937,62.98410428,2.243347696,6.725582516,67.001373,70.17394573,3.172572736,2.459888853,5,0.228396068,RINSE
32:23.7,1921.994076,63.9,71.9211507,71.04754822,67.01723602,1.235460482,5.736771227,70.17394573,71.9211507,1.747204969,0.852631579,5,0.193214113,RINSE
32:25.7,1924.007985,72.9,71.87920889,71.9001798,70.24391958,0.029657335,2.309854256,71.87920889,71.9211507,0.041941811,-1.168862373,5,0.070038484,RINSE
32:25.8,1924.013063,72.9,69.58342596,70.73131742,70.88943282,1.623363682,1.19187166,69.58342596,71.87920889,2.295782936,-6.172687153,5,0.032977055,RINSE
32:26.7,1924.994712,79.6,59.53383459,64.55863027,68.22940503,7.106134206,5.89904999,59.53383459,69.58342596,10.04959137,-8.48334423,5,0.18155392,RINSE
32:27.7,1926.006253,66.2,52.6167375,56.07528604,63.40330173,4.891126259,8.969535135,52.6167375,59.53383459,6.917097091,-3.021837202,5,0.303808643,RINSE
32:27.8,1926.015791,66.2,53.49016018,53.05344884,58.80603956,0.617603105,7.815535314,52.6167375,53.49016018,0.873422687,1.832788493,5,0.288519484,RINSE
32:29.7,1928.008587,78.2,56.28231448,54.88623733,55.48076169,1.974351239,3.121699095,53.49016018,56.28231448,2.792154299,2.461866623,5,0.124675595,RINSE
32:29.8,1928.013697,78.2,58.41389343,57.34810396,55.2007764,1.507253928,2.651874216,56.28231448,58.41389343,2.131578947,2.001797973,5,0.105019462,RINSE
32:30.7,1928.994425,31.7,60.28591043,59.34990193,57.11806963,1.323715914,2.919736761,58.41389343,60.28591043,1.872016999,1.436842105,5,0.118977237,RINSE
32:31.7,1930.011334,12.8,61.28757764,60.78674403,59.06742399,0.708285678,2.20588067,60.28591043,61.28757764,1.001667212,1.438852566,5,0.08473813,RINSE
32:31.8,1930.017688,12.8,63.16361556,62.2255966,60.78774926,1.326559136,1.981716664,61.28757764,63.16361556,1.876037921,1.79460608,5,0.078136172,RINSE
32:32.5,1930.74685,12.8,64.8767898,64.02020268,62.40347336,1.211397122,2.035059902,63.16361556,64.8767898,1.71317424,1.857829356,5,0.073567689,RINSE
32:39.0,1937.289098,38.9,66.87927427,65.87803204,64.05181432,1.415970349,2.387817399,64.8767898,66.87927427,2.002484472,2.26204642,5,0.087299581,RINSE
32:39.7,1938.007975,166.3,69.40088264,68.14007846,66.08014057,1.783046377,2.68453061,66.87927427,69.40088264,2.521608369,2.876364825,5,0.094389433,RINSE
32:39.8,1938.0132,166.3,72.63200392,71.01644328,68.44723766,2.284747769,3.348049906,69.40088264,72.63200392,3.231121281,3.125629291,5,0.113302074,RINSE
32:40.7,1938.992775,81.1,75.65214122,74.14207257,71.14107551,2.135559565,3.819415418,72.63200392,75.65214122,3.0201373,3.271542988,5,0.123316477,RINSE
32:41.7,1940.005589,68.5,79.1750899,77.41361556,74.21502942,2.491100899,4.177298538,75.65214122,79.1750899,3.522948676,3.881578947,5,0.131701182,RINSE
32:41.8,1940.0124,68.5,83.41529912,81.29519451,77.71863354,2.998280692,4.644618936,79.1750899,83.41529912,4.240209219,4.640634194,5,0.138747872,RINSE
32:42.5,1940.74688,68.5,88.45635829,85.9358287,81.67472213,3.564567123,5.523882671,83.41529912,88.45635829,5.04105917,3.346878065,5,0.156770866,RINSE
32:42.7,1940.994321,78.9,90.10905525,89.28270677,85.28895064,1.168633227,4.971778448,88.45635829,90.10905525,1.65269696,0.485599869,5,0.128199083,RINSE
32:43.7,1942.007557,74.8,89.42755803,89.76830664,87.85206767,0.481891306,3.034591962,89.42755803,90.10905525,0.681497221,-2.080827068,5,0.076193495,RINSE
32:43.8,1942.014298,74.8,85.94740111,87.68747957,88.48509317,2.460842553,1.822653698,85.94740111,89.42755803,3.480156914,-4.477950311,5,0.047032262,RINSE
32:44.7,1942.994019,83.3,80.4716574,83.20952926,86.48891795,3.871935507,4.4061194,80.4716574,85.94740111,5.475743707,-5.219614253,5,0.111429279,RINSE
32:45.7,1943.99257,83.3,75.50817261,77.989915,82.83869729,3.50971376,6.121453945,75.50817261,80.4716574,4.963484799,-0.134635502,5,0.168029987,RINSE
32:46.7,1944.991328,90.1,80.2023864,77.8552795,80.53240438,3.319310407,4.269180116,75.50817261,80.2023864,4.694213795,7.864906832,5,0.129627675,RINSE
32:47.7,1945.991568,88.6,91.23798627,85.72018634,81.85505067,7.803347502,6.657512492,80.2023864,91.23798627,11.03559987,8.169434456,5,0.192166682,RINSE
32:48.7,1946.99275,85.5,96.54125531,93.88962079,85.87245015,3.749977502,9.698457839,91.23798627,96.54125531,5.303269042,3.617162471,4,0.244933997,RINSE
32:50.7,1948.999333,94.9,98.47231121,97.50678326,91.6134848,1.365462722,8.1991989,96.54125531,98.47231121,1.931055901,0.688002615,4,0.199423967,RINSE
32:51.7,1949.99697,95.6,97.91726054,98.19478588,96.04220333,0.392480093,3.304079212,97.91726054,98.47231121,0.55505067,-1.710019614,5,0.075324437,RINSE
32:52.5,1950.745529,95.6,95.05227198,96.48476626,96.99577476,2.025852838,1.528952464,95.05227198,97.91726054,2.864988558,-6.082886564,5,0.035259672,RINSE
32:52.7,1950.990339,89,85.75148741,90.4018797,94.29833279,6.57664784,5.891681258,85.75148741,95.05227198,9.30078457,-10.71425302,5,0.134899773,RINSE
32:53.7,1952.006304,101.1,73.62376594,79.68762668,88.08619647,8.575594097,10.95123725,73.62376594,85.75148741,12.12772148,-10.50096437,2,0.275792296,RINSE
32:53.8,1952.051326,101.1,64.74955868,69.18666231,79.794271,6.275012129,13.32558345,64.74955868,73.62376594,8.874207257,-5.591941811,2,0.379760508,RINSE
32:55.7,1954.005949,93.2,62.43988231,63.5947205,71.64117359,1.63318782,10.57023724,62.43988231,64.74955868,2.309676365,-0.98525662,3,0.325393954,RINSE
32:55.8,1954.012269,93.2,62.77904544,62.60946388,65.89806309,0.239824545,5.250169275,62.43988231,62.77904544,0.339163125,0.868878719,4,0.169714904,RINSE
32:56.7,1954.993999,29.4,64.17763975,63.4783426,63.53653155,0.988955522,1.104366982,62.77904544,64.17763975,1.398594312,1.382788493,5,0.036351942,RINSE
32:57.7,1956.00569,12.9,65.54462243,64.86113109,63.73529748,0.966602718,1.421483012,64.17763975,65.54462243,1.366982674,1.622327558,5,0.048713039,RINSE
32:57.7,1956.012036,12.9,67.42229487,66.48345865,64.98090062,1.327714916,1.980873747,65.54462243,67.42229487,1.877672442,2.851503759,5,0.071455602,RINSE
33:00.0,1958.2668,12.9,71.24762994,69.33496241,67.09804675,2.704920373,3.069532087,67.42229487,71.24762994,3.825335077,4.088885257,5,0.105368046,RINSE
33:02.6,1960.834998,13,75.60006538,73.42384766,69.95365315,3.077636612,4.449856691,71.24762994,75.60006538,4.352435436,4.8127983,5,0.143744356,RINSE
33:04.7,1962.994785,107,80.87322654,78.23664596,73.78580418,3.728688017,5.786757258,75.60006538,80.87322654,5.273161164,5.742873488,5,0.18229701,RINSE
33:05.7,1964.008549,175.5,87.08581236,83.97951945,78.70168356,4.392961557,6.835987255,80.87322654,87.08581236,6.212585812,5.244965675,5,0.201243245,RINSE
33:05.8,1964.015783,175.5,91.36315789,89.22448513,83.73056554,3.024540035,6.922994685,87.08581236,91.36315789,4.277345538,5.498823145,4,0.188259714,RINSE
33:06.7,1964.994512,124.1,98.08345865,94.72330827,89.35141386,4.751970233,7.241278215,91.36315789,98.08345865,6.720300752,8.516328866,4,0.192612866,RINSE
33:07.7,1966.007211,100.3,108.3958156,103.2396371,96.23206113,7.29193755,9.286992365,98.08345865,108.3958156,10.31235698,13.74815299,3,0.221443901,RINSE
33:07.8,1966.014233,100.3,125.5797646,116.9877901,105.8555492,12.15088687,14.89890852,108.3958156,125.5797646,17.183949,12.86426937,2,0.323238665,RINSE
33:08.7,1966.992652,110,134.1243544,129.8520595,116.5458483,6.041937344,16.30846798,125.5797646,134.1243544,8.544589735,5.159006211,2,0.309242207,RINSE
33:09.7,1967.997834,111.2,135.8977771,135.0110657,125.9994279,1.253999208,12.57053471,134.1243544,135.8977771,1.773422687,-0.925580255,3,0.218270524,RINSE
33:10.7,1968.9912,104.2,132.2731939,134.0854855,131.9687725,2.562967358,4.509090961,132.2731939,135.8977771,3.624583197,-6.32095456,4,0.078185257,RINSE
33:11.7,1969.992063,109.5,123.2558679,127.7645309,131.3877983,6.376212309,5.619634159,123.2558679,132.2731939,9.017325924,-17.78450474,5,0.096218288,RINSE
33:12.5,1970.74436,109.5,96.70418437,109.9800262,122.0327558,18.77487549,17.7025226,96.70418437,123.2558679,26.55168356,-18.45387381,1,0.321172722,RINSE
33:12.7,1970.989394,97.7,86.3481203,91.52615234,109.6453416,7.322843133,21.66025696,86.3481203,96.70418437,10.35606407,-6.948741419,2,0.418851111,RINSE
33:13.7,1972.004523,155.7,82.80670154,84.57741092,97.27871854,2.504161223,18.29444027,82.80670154,86.3481203,3.541418764,-4.131889506,3,0.415806937,RINSE
33:13.7,1972.01064,155.7,78.08434129,80.44552141,85.98583687,3.339212955,7.906848432,78.08434129,82.80670154,4.722360248,-2.614514547,4,0.216545463,RINSE
33:14.7,1972.989913,119.2,77.57767244,77.83100686,81.20420889,0.358268977,4.159853673,77.57767244,78.08434129,0.506668846,-0.52870219,5,0.108004842,RINSE
33:15.7,1974.00801,8,77.02693691,77.30230467,78.87391304,0.389428831,2.657179547,77.02693691,77.57767244,0.550735534,-0.245537757,5,0.073278532,RINSE
33:15.8,1974.014744,8,77.08659693,77.05676692,77.44388689,0.042186002,0.49314765,77.02693691,77.08659693,0.05966002,1.670366133,5,0.013653813,RINSE
33:16.7,1974.989116,13,80.36766917,78.72713305,78.01471886,2.320068435,1.587924038,77.08659693,80.36766917,3.281072246,2.77826087,5,0.04282182,RINSE
33:17.7,1975.993463,13,82.64311867,81.50539392,79.28108042,1.608985767,2.731354796,80.36766917,82.64311867,2.275449493,3.016704805,5,0.070838864,RINSE
33:22.5,1980.803073,12.9,86.40107878,84.52209873,81.62461589,2.657279083,3.916864258,82.64311867,86.40107878,3.757960118,4.82870219,5,0.114113636,RINSE
33:24.8,1983.062091,230.1,92.30052305,89.35080092,85.42809742,4.171537043,5.213475086,86.40107878,92.30052305,5.899444263,7.488492972,5,0.139683009,RINSE
33:25.7,1984.003401,116.2,101.3780647,96.83929389,90.68069631,6.418791279,8.164461816,92.30052305,101.3780647,9.07754168,8.126789801,4,0.206603463,RINSE
33:25.8,1984.047348,116.2,108.5541026,104.9660837,97.1584423,5.074225076,9.780704431,101.3780647,108.5541026,7.176037921,9.932984636,3,0.228009251,RINSE
33:26.7,1984.991174,194.2,121.244034,114.8990683,105.8691811,8.97313651,12.21847662,108.5541026,121.244034,12.68993135,15.58832952,3,0.273389388,RINSE
33:27.7,1986.004723,139.5,139.7307617,130.4873978,117.7267408,13.07209051,16.81234454,121.244034,139.7307617,18.48672769,17.64168029,2,0.325777274,RINSE
33:27.7,1986.009802,139.5,156.5273946,148.1290781,131.5140732,11.87701302,21.02232281,139.7307617,156.5273946,16.79663289,10.86100033,2,0.364776867,RINSE
33:28.7,1986.990293,149.3,161.4527623,158.9900785,144.7387381,3.482760948,18.2154877,156.5273946,161.4527623,4.925367767,4.18952272,2,0.277802118,RINSE
33:30.7,1988.992497,131.2,164.90644,163.1796012,155.6543397,2.442118902,11.15863831,161.4527623,164.90644,3.453677672,1.719695979,3,0.161740933,RINSE
33:31.7,1990.001734,168.6,164.8921543,164.8992972,161.9446878,0.010101528,3.960159571,164.8921543,164.90644,0.014285714,-1.723635175,4,0.051740168,RINSE
33:31.7,1990.006756,168.6,161.4591697,163.175662,163.1776316,2.427486715,1.988018444,161.4591697,164.8921543,3.432984636,-6.117554756,5,0.021165141,RINSE
33:32.5,1990.743575,168.6,152.6570448,157.0581072,160.9787022,6.22404219,5.779938372,152.6570448,161.4591697,8.802124877,-0.819287349,5,0.076093266,RINSE
33:32.7,1990.988354,141.3,159.820595,156.2388199,159.7072409,5.06539491,5.153338586,152.6570448,159.820595,7.16355018,2.812880026,5,0.07660961,RINSE
33:33.7,1991.988428,167.2,158.2828048,159.0516999,158.0549036,1.087381827,3.825158479,158.2828048,159.820595,1.537790127,-2.693641713,5,0.055690299,RINSE
33:34.7,1992.996044,177.7,154.4333115,156.3580582,156.298439,2.722002815,3.320729975,154.4333115,158.2828048,3.849493298,1.21355018,5,0.045832512,RINSE
33:35.7,1994.00285,130.3,160.7099052,157.5716084,158.3116541,4.438221938,2.773138064,154.4333115,160.7099052,6.276593658,2.656390977,5,0.039647072,RINSE
33:35.7,1994.011595,130.3,159.7460935,160.2279993,158.2930288,0.681517791,2.759843618,159.7460935,160.7099052,0.963811703,-3.328342596,5,0.039651737,RINSE
33:36.7,1994.988185,168.8,154.05322,156.8996568,157.2356326,4.025469448,3.481079202,154.05322,159.7460935,5.692873488,-6.682118339,5,0.042335729,RINSE
33:37.7,1996.001792,146.7,146.3818568,150.2175384,155.2227689,5.424472933,6.585304377,146.3818568,154.05322,7.671363191,-16.15711017,5,0.092306357,RINSE
33:37.7,1996.007053,146.7,121.7389997,134.0604282,145.4800425,17.42513139,16.74783535,121.7389997,146.3818568,24.64285714,-16.5363354,1,0.261252973,RINSE
33:38.7,1996.988267,133,113.309186,117.5240928,133.8708156,5.960778406,19.44065473,113.309186,121.7389997,8.429813665,-7.692562929,2,0.304353369,RINSE
33:39.7,1997.988129,138.6,106.3538738,109.8315299,121.9459791,4.918148417,17.46294078,106.3538738,113.309186,6.955312194,-6.144998365,3,0.328243563,RINSE
33:41.7,2000.00115,109.3,101.0191893,103.6865315,110.6053122,3.772191612,8.967318651,101.0191893,106.3538738,5.334684537,-6.644377247,3,0.187331058,RINSE
33:41.7,2000.007741,109.3,93.06511932,97.0421543,103.4368421,5.624376805,8.551606611,93.06511932,101.0191893,7.954069958,-5.808205296,3,0.195714274,RINSE
33:42.5,2000.743579,109.3,89.40277869,91.233949,97.46024027,2.589665897,7.659473677,89.40277869,93.06511932,3.662340634,-0.868927754,4,0.173928311,RINSE
33:42.7,2000.987847,13.1,91.32726381,90.36502125,93.70358777,1.360816483,5.101292049,89.40277869,91.32726381,1.924485126,0.943870546,5,0.123969751,RINSE
33:43.7,2001.99375,12.8,91.29051978,91.30889179,91.2714204,0.025981953,1.495845463,91.29051978,91.32726381,0.036744034,-0.787871854,5,0.04012582,RINSE
33:49.9,2008.148835,29.5,89.7515201,90.52101994,90.44302059,1.088237105,1.010019321,89.7515201,91.29051978,1.538999673,2.289244851,5,0.021278426,RINSE
33:49.9,2008.155128,29.5,95.86900948,92.81026479,92.05957829,4.325718221,2.64364862,89.7515201,95.86900948,6.117489376,5.877688787,5,0.066451416,RINSE
33:50.7,2008.988856,265.7,101.5068977,98.68795358,94.60448676,3.986588977,5.284441211,95.86900948,101.5068977,5.637888199,6.183949003,5,0.124258139,RINSE
33:51.7,2010.003353,123.9,108.2369075,104.8719026,98.84108369,4.758835572,7.891798703,101.5068977,108.2369075,6.730009807,7.077312847,5,0.187021292,RINSE
33:51.7,2010.008442,123.9,115.6615234,111.9492154,105.3185845,5.249996242,8.55017384,108.2369075,115.6615234,7.424615888,8.389326577,4,0.187929925,RINSE
33:52.5,2010.743986,123.9,125.0155606,120.338542,112.6052223,6.614303183,10.09310751,115.6615234,125.0155606,9.354037267,9.057829356,3,0.208770626,RINSE
33:53.7,2012.000803,158.3,133.7771821,129.3963714,120.6727934,6.195401938,11.11078629,125.0155606,133.7771821,8.761621445,8.03679307,3,0.211648986,RINSE
33:53.8,2012.043335,158.3,141.0891468,137.4331644,128.8858532,5.170339819,10.99556784,133.7771821,141.0891468,7.311964694,7.847842432,3,0.19728793,RINSE
33:55.7,2014.002215,126.7,149.4728669,145.2810069,137.3386891,5.928185384,10.42190053,141.0891468,149.4728669,8.38372017,4.487070938,3,0.178080236,RINSE
33:55.7,2014.011994,126.7,150.0632887,149.7680778,143.6006211,0.417491192,7.725645617,149.4728669,150.0632887,0.590421706,-0.168126839,4,0.113412507,RINSE
33:56.7,2014.990355,166.1,149.1366133,149.599951,147.4404789,0.655258448,4.251510465,149.1366133,150.0632887,0.926675384,-1.77945407,5,0.060866201,RINSE
33:57.7,2015.991787,125.9,146.5043805,147.8204969,148.7942873,1.861269631,1.573922375,146.5043805,149.1366133,2.632232756,-4.915822164,5,0.023918312,RINSE
33:58.7,2016.987663,134.9,139.3049689,142.9046747,146.2523128,5.090752743,4.870723799,139.3049689,146.5043805,7.199411572,-1.098005884,5,0.073559997,RINSE
33:59.7,2018.000809,144.1,144.3083687,141.8066688,144.8135829,3.53793793,4.169230834,139.3049689,144.3083687,5.003399804,2.988460281,5,0.067891727,RINSE
33:59.7,2018.007145,144.1,145.2818895,144.7951291,143.8499019,0.68838313,3.160350859,144.3083687,145.2818895,0.973520758,0.695979078,5,0.050048081,RINSE
34:00.0,2018.260133,144.1,145.7003269,145.4911082,143.6488885,0.295879922,2.954073071,145.2818895,145.7003269,0.418437398,-0.885452762,5,0.044520762,RINSE
34:00.7,2018.98747,136,143.510984,144.6056554,144.7003923,1.548099227,0.984273476,143.510984,145.7003269,2.189342923,2.319254658,5,0.015130179,RINSE
34:01.7,2020.000512,166,150.3388362,146.9249101,146.2080092,4.828020619,2.912794529,143.510984,150.3388362,6.827852239,6.018110494,5,0.046699577,RINSE
34:01.7,2020.005542,166,155.547205,152.9430206,148.774338,3.682872861,5.337659331,150.3388362,155.547205,5.208368748,5.305067015,5,0.080902534,RINSE
34:02.5,2020.742238,166,160.9489703,158.2480876,152.5864989,3.819624862,7.441184182,155.547205,160.9489703,5.401765283,3.004903563,5,0.114282628,RINSE
